UNIXTIME,DATE,TIME,RADIATION,TEMPERATURE,PRESSURE,HUMIDITY,WINDDIRECTION,SPEED,TIMESUNRISE,TIMESUNSET
1474514121,09-21-2016,17:15:21,126.18,53.0,30.398,92.0,53.07,10.12,06:11:00,18:20:00
1474513820,09-21-2016,17:10:20,115.12,53.0,30.359,92.0,77.5,45.0,06:11:00,18:20:00
1474513518,09-21-2016,17:05:18,289.58,53.0,30.357,92.0,29.22,9.0,06:11:00,18:20:00
1474513219,09-21-2016,17:00:19,131.86,54.0,30.403,91.0,40.71,18.73,06:11:00,18:20:00
1474512923,09-21-2016,16:55:23,116.82,54.4,30.424,91.0,10.31,5.62,06:11:00,18:20:00
1474512618,09-21-2016,16:50:18,130.77,54.0,30.31,90.0,24.35,7.87,06:11:00,18:20:00
1474512319,09-21-2016,16:45:19,167.76,55.0,30.443,89.0,38.12,22.5,06:11:00,18:20:00
1474512022,09-21-2016,16:40:22,161.48,55.0,30.31,87.0,55.6,45.0,06:11:00,18:20:00
1474511720,09-21-2016,16:35:20,21.01,56.0,30.343,86.0,97.97,6.75,06:11:00,18:20:00
1474511420,09-21-2016,16:30:20,286.08,56.0,30.288,85.0,32.7,7.87,06:11:00,18:20:00
1474511120,09-21-2016,16:25:20,433.22,54.4,30.36,84.0,42.48,9.0,06:11:00,18:20:00
1474510520,09-21-2016,16:15:20,289.58,58.0,30.428,80.0,25.53,9.0,06:11:00,18:20:00
1474510219,09-21-2016,16:10:19,524.05,58.0,30.382,78.0,21.42,9.0,06:11:00,18:20:00
1474509921,09-21-2016,16:05:21,546.14,54.4,30.277,77.0,27.58,6.75,06:11:00,18:20:00
1474509619,09-21-2016,16:00:19,562.06,58.0,30.399,78.0,357.68,33.7,06:11:00,18:20:00
1474509318,09-21-2016,15:55:18,582.22,58.0,30.325,79.0,348.19,22.5,06:11:00,18:20:00
1474509023,09-21-2016,15:50:23,600.72,59.0,30.282,79.0,54.11,11.25,06:11:00,18:20:00
1474508718,09-21-2016,15:45:18,632.48,60.0,30.38,74.0,13.0,7.87,06:11:00,18:20:00
1474508418,09-21-2016,15:40:18,638.86,60.0,30.438,70.0,54.56,10.12,06:11:00,18:20:00
1474508123,09-21-2016,15:35:23,658.72,60.0,30.4,72.0,19.04,5.62,06:11:00,18:20:00
1474507820,09-21-2016,15:30:20,674.63,60.0,30.319,68.8,11.07,6.75,06:11:00,18:20:00
1474507521,09-21-2016,15:25:21,694.15,60.0,30.421,74.0,14.21,9.0,06:11:00,18:13:00
1474507219,09-21-2016,15:20:19,711.55,61.0,30.417,73.0,45.87,6.75,06:11:00,18:20:00
1474506923,09-21-2016,15:15:23,727.61,61.0,30.344,73.0,18.29,6.75,06:11:00,18:20:00
1474506624,09-21-2016,15:10:24,289.58,61.0,30.399,74.0,58.11,5.62,06:11:00,18:20:00
1474506323,09-21-2016,15:05:23,761.53,61.0,30.348,75.0,84.44,22.5,06:11:00,18:20:00
1474506021,09-21-2016,15:00:21,777.99,60.0,30.332,75.0,359.92,18.73,06:11:00,18:20:00
1474505721,09-21-2016,14:55:21,793.02,60.0,30.38,78.0,105.37,45.0,06:11:00,18:20:00
1474505419,09-21-2016,14:50:19,810.48,59.0,30.306,78.0,69.7,9.0,06:11:00,18:20:00
1474505119,09-21-2016,14:45:19,825.52,59.0,30.338,77.0,57.16,45.0,06:11:00,18:13:00
1474504820,09-21-2016,14:40:20,841.54,59.0,30.359,78.0,2.3000000000000003,33.7,06:11:00,18:20:00
1474504522,09-21-2016,14:35:22,438.95,59.0,30.316,80.0,50.64,22.5,06:11:00,18:20:00
1474504222,09-21-2016,14:30:22,277.5,59.0,30.371,68.8,33.68,11.25,06:11:00,18:20:00
1474503619,09-21-2016,14:20:19,989.29,60.0,30.413,68.8,17.5,45.0,06:11:00,18:20:00
1474503320,09-21-2016,14:15:20,870.55,54.4,30.42280884353741,80.0,48.47,11.25,06:11:00,18:20:00
1474503022,09-21-2016,14:10:22,955.95,60.0,30.315,82.0,56.06,7.87,06:11:00,18:13:00
1474502724,09-21-2016,14:05:24,785.34,60.0,30.233,83.0,11.299999999999999,7.87,06:11:00,18:13:00
1474502421,09-21-2016,14:00:21,80.43,60.0,30.466,85.0,45.34,6.75,06:11:00,18:20:00
1474502119,09-21-2016,13:55:19,627.61,60.0,30.375,68.8,11.0,7.87,06:11:00,18:20:00
1474501822,09-21-2016,13:50:22,841.76,60.0,30.367,80.0,32.3,6.75,06:11:00,18:20:00
1474501521,09-21-2016,13:45:21,942.18,60.0,30.452,68.8,31.34,10.12,06:11:00,18:20:00
1474501219,09-21-2016,13:40:19,988.59,54.4,30.415,68.8,21.97,33.7,06:11:00,18:20:00
1474500918,09-21-2016,13:35:18,988.64,60.0,30.374,80.0,65.33,7.87,06:11:00,18:20:00
1474500619,09-21-2016,13:30:19,10.39,60.0,30.373,80.0,36.89,9.0,06:11:00,18:20:00
1474500324,09-21-2016,13:25:24,10.06,60.0,30.376,77.0,1.1,7.87,06:11:00,18:20:00
1474500024,09-21-2016,13:20:24,764.04,60.0,30.432,78.0,26.11,9.0,06:11:00,18:20:00
1474499721,09-21-2016,13:15:21,10.18,60.0,30.383,78.0,1.1,7.87,06:11:00,18:20:00
1474499420,09-21-2016,13:10:20,10.24,60.0,30.39,80.0,10.71,33.7,06:11:00,18:20:00
1474499123,09-21-2016,13:05:23,10.32,60.0,30.445,79.0,32.01,10.12,06:11:00,18:20:00
1474498825,09-21-2016,13:00:25,10.36,59.0,30.315,80.0,21.4,7.87,06:11:00,18:20:00
1474498522,09-21-2016,12:55:22,10.43,59.0,30.418,81.0,30.1,7.87,06:11:00,18:20:00
1474498222,09-21-2016,12:50:22,10.51,59.0,30.473,81.0,12.94,10.12,06:11:00,18:13:00
1474497920,09-21-2016,12:45:20,510.51,59.0,30.407,68.8,351.92,5.62,06:11:00,18:20:00
1474497621,09-21-2016,12:40:21,11.01,59.0,30.452,83.0,24.81,5.62,06:11:00,18:13:00
1474497322,09-21-2016,12:35:22,765.08,58.0,30.358,84.0,336.49,5.62,06:11:00,18:20:00
1474497021,09-21-2016,12:30:21,665.41,59.0,30.369,84.0,327.3,5.62,06:11:00,18:20:00
1474496720,09-21-2016,12:25:20,289.58,59.0,30.367,83.0,107.91,33.7,06:11:00,18:20:00
1474496423,09-21-2016,12:20:23,378.54,58.0,30.396,85.0,53.97,5.62,06:11:00,18:20:00
1474496121,09-21-2016,12:15:21,940.75,57.0,30.414,87.0,359.65,6.75,06:11:00,18:20:00
1474495821,09-21-2016,12:10:21,934.38,57.0,30.379,90.0,43.83,9.0,06:11:00,18:20:00
1474495520,09-21-2016,12:05:20,568.17,58.0,30.358,89.0,13.01,45.0,06:11:00,18:20:00
1474495221,09-21-2016,12:00:21,289.58,57.0,30.495,89.0,11.98,22.5,06:11:00,18:13:00
1474494923,09-21-2016,11:55:23,12.63,58.0,30.454,93.0,20.73,5.62,06:11:00,18:20:00
1474494618,09-21-2016,11:50:18,733.23,59.0,30.472,84.0,85.69,6.75,06:11:00,18:20:00
1474494323,09-21-2016,11:45:23,913.42,54.4,30.413,68.8,4.2,7.87,06:11:00,18:20:00
1474494021,09-21-2016,11:40:21,808.82,58.0,30.41,68.8,31.13,9.0,06:11:00,18:20:00
1474493721,09-21-2016,11:35:21,929.28,58.0,30.415,85.0,35.43,11.25,06:11:00,18:20:00
1474493421,09-21-2016,11:30:21,792.79,58.0,30.431,86.0,144.5,12.37,06:11:00,18:20:00
1474493118,09-21-2016,11:25:18,516.86,59.0,30.407,86.0,287.64,6.75,06:11:00,18:20:00
1474492821,09-21-2016,11:20:21,120.32,59.0,30.416,84.0,34.3,11.25,06:11:00,18:20:00
1474492520,09-21-2016,11:15:20,991.51,59.0,30.389,82.0,214.18,22.5,06:11:00,18:20:00
1474492224,09-21-2016,11:10:24,10.77,59.0,30.412,79.0,319.03,5.62,06:11:00,18:13:00
1474491921,09-21-2016,11:05:21,10.27,59.0,30.473,82.0,15.05,10.12,06:11:00,18:20:00
1474491304,09-21-2016,10:55:04,10.3,58.0,30.405,84.0,48.57,12.37,06:11:00,18:20:00
1474491002,09-21-2016,10:50:02,613.26,58.0,30.343,85.0,103.07,5.62,06:11:00,18:20:00
1474490707,09-21-2016,10:45:07,916.01,58.0,30.424,84.0,48.4,9.0,06:11:00,18:20:00
1474490407,09-21-2016,10:40:07,11.12,58.0,30.389,83.0,49.13,12.37,06:11:00,18:20:00
1474490108,09-21-2016,10:35:08,10.05,58.0,30.552,86.0,48.21,45.0,06:11:00,18:20:00
1474489802,09-21-2016,10:30:02,525.08,58.0,30.476,86.0,36.56,6.75,06:11:00,18:13:00
1474489507,09-21-2016,10:25:07,962.54,58.0,30.347,86.0,64.85,6.75,06:11:00,18:20:00
1474489202,09-21-2016,10:20:02,289.58,58.0,30.501,84.0,35.98,10.12,06:11:00,18:20:00
1474488917,09-21-2016,10:15:17,960.47,58.0,30.495,68.8,110.83,9.0,06:11:00,18:20:00
1474488608,09-21-2016,10:10:08,902.96,54.4,30.419,84.0,41.89,6.75,06:11:00,18:20:00
1474488005,09-21-2016,10:00:05,869.13,57.0,30.403,84.0,59.41,10.12,06:11:00,18:20:00
1474487705,09-21-2016,09:55:05,85.98,57.0,30.432,86.0,48.3,45.0,06:11:00,18:20:00
1474487403,09-21-2016,09:50:03,851.04,57.0,30.382,87.0,26.37,33.7,06:11:00,18:20:00
1474487104,09-21-2016,09:45:04,837.37,57.0,30.449,87.0,1.1,45.0,06:11:00,18:20:00
1474486805,09-21-2016,09:40:05,628.18,57.0,30.457,88.0,221.06,33.7,06:11:00,18:20:00
1474486505,09-21-2016,09:35:05,289.58,56.0,30.397,88.0,75.26,33.7,06:11:00,18:20:00
1474486206,09-21-2016,09:30:06,798.44,54.4,30.38,89.0,313.97,7.87,06:11:00,18:20:00
1474485903,09-21-2016,09:25:03,516.63,56.0,30.397,90.0,80.47,22.5,06:11:00,18:20:00
1474485608,09-21-2016,09:20:08,796.21,56.0,30.385,88.0,32.81,45.0,06:11:00,18:20:00
1474485307,09-21-2016,09:15:07,731.54,54.4,30.368,88.0,49.44,33.7,06:11:00,18:20:00
1474485003,09-21-2016,09:10:03,714.72,56.0,30.381,89.0,74.46,9.0,06:11:00,18:20:00
1474484704,09-21-2016,09:05:04,616.52,55.0,30.422,90.0,52.84,6.75,06:11:00,18:13:00
1474484404,09-21-2016,09:00:04,502.09,55.0,30.415,90.0,105.53,7.87,06:11:00,18:20:00
1474484104,09-21-2016,08:55:04,654.18,55.0,30.432,68.8,7.37,45.0,06:11:00,18:13:00
1474483803,09-21-2016,08:50:03,289.58,55.0,30.373,92.0,55.55,11.2,06:11:00,18:20:00
1474483505,09-21-2016,08:45:05,289.58,55.0,30.423,92.0,44.31,45.0,06:11:00,18:20:00
1474483204,09-21-2016,08:40:04,406.39,55.0,30.383,90.0,336.6,6.75,06:11:00,18:20:00
1474482903,09-21-2016,08:35:03,289.58,55.0,30.429,90.0,12.7,5.62,06:11:00,18:20:00
1474482605,09-21-2016,08:30:05,572.3,55.0,30.491,90.0,18.82,7.87,06:11:00,18:20:00
1474482304,09-21-2016,08:25:04,542.18,54.0,30.414,91.0,92.25,33.7,06:11:00,18:20:00
1474482004,09-21-2016,08:20:04,521.7,54.0,30.475,94.0,65.83,10.12,06:11:00,18:20:00
1474481707,09-21-2016,08:15:07,470.13,54.0,30.445,92.0,61.29,45.0,06:11:00,18:20:00
1474481403,09-21-2016,08:10:03,374.15,55.0,30.404,92.0,39.31,5.62,06:11:00,18:20:00
1474481106,09-21-2016,08:05:06,458.2,56.0,30.42280884353741,91.0,351.8,22.5,06:11:00,18:13:00
1474480806,09-21-2016,08:00:06,441.81,56.0,30.49,68.8,50.76,33.7,06:11:00,18:20:00
1474480507,09-21-2016,07:55:07,420.73,55.0,30.363,89.0,84.26,45.0,06:11:00,18:20:00
1474480204,09-21-2016,07:50:04,398.93,55.0,30.498,90.0,115.26,5.62,06:11:00,18:20:00
1474479903,09-21-2016,07:45:03,289.58,54.4,30.401,92.0,132.97,22.5,06:11:00,18:20:00
1474479603,09-21-2016,07:40:03,289.58,53.0,30.438,92.0,66.4,33.7,06:11:00,18:20:00
1474479304,09-21-2016,07:35:04,332.92,53.0,30.393,94.0,83.04,11.2,06:11:00,18:20:00
1474479008,09-21-2016,07:30:08,308.58,52.0,30.331,96.0,112.5,22.5,06:11:00,18:20:00
1474478705,09-21-2016,07:25:05,277.96,51.0,30.433,97.0,126.1,7.87,06:11:00,18:13:00
1474478405,09-21-2016,07:20:05,247.04,51.0,30.264,68.8,122.7,7.87,06:11:00,18:20:00
1474478103,09-21-2016,07:15:03,217.98,54.4,30.399,100.0,98.25,7.87,06:11:00,18:20:00
1474477807,09-21-2016,07:10:07,190.77,49.0,30.335,68.8,136.84,7.87,06:11:00,18:20:00
1474477506,09-21-2016,07:05:06,151.48,48.0,30.466,100.0,98.29,6.75,06:11:00,18:20:00
1474477204,09-21-2016,07:00:04,202.0,47.0,30.492,100.0,156.71,22.5,06:11:00,18:20:00
1474476905,09-21-2016,06:55:05,190.0,47.0,30.402,100.0,151.65,22.5,06:11:00,18:20:00
1474476608,09-21-2016,06:50:08,181.9,47.0,30.377,100.0,150.01,22.5,06:11:00,18:20:00
1474476303,09-21-2016,06:45:03,289.58,47.0,30.378,68.8,135.45,45.0,06:11:00,18:20:00
1474476004,09-21-2016,06:40:04,161.7,54.4,30.377,100.0,178.83,5.62,06:11:00,18:20:00
1474475702,09-21-2016,06:35:02,149.0,54.4,30.345,100.0,146.94,9.0,06:11:00,18:20:00
1474475409,09-21-2016,06:30:09,289.58,46.0,30.367,100.0,142.19,5.62,06:11:00,18:20:00
1474475104,09-21-2016,06:25:04,160.7,46.0,30.408,100.0,151.41,6.75,06:11:00,18:20:00
1474474803,09-21-2016,06:20:03,114.9,46.0,30.401,100.0,169.46,9.0,06:11:00,18:20:00
1474474503,09-21-2016,06:15:03,769.0,46.0,30.419,100.0,124.66,22.5,06:11:00,18:20:00
1474474205,09-21-2016,06:10:05,552.0,46.0,30.359,100.0,140.85,5.62,06:11:00,18:20:00
1474473906,09-21-2016,06:05:06,339.0,46.0,30.418,100.0,166.8,5.62,06:11:00,18:20:00
1474473607,09-21-2016,06:00:07,179.0,46.0,30.3,100.0,158.78,6.75,06:11:00,18:20:00
1474473303,09-21-2016,05:55:03,124.0,46.0,30.323,100.0,162.04,6.75,06:11:00,18:20:00
1474473003,09-21-2016,05:50:03,289.58,46.0,30.433,99.0,141.79,7.87,06:11:00,18:20:00
1474472707,09-21-2016,05:45:07,123.0,46.0,30.326,99.0,163.62,6.75,06:11:00,18:20:00
1474472402,09-21-2016,05:40:02,121.0,46.0,30.332,99.0,176.75,6.75,06:11:00,18:20:00
1474472103,09-21-2016,05:35:03,121.0,46.0,30.396,98.0,136.0,6.75,06:11:00,18:20:00
1474471804,09-21-2016,05:30:04,122.0,46.0,30.425,98.0,169.82,6.75,06:11:00,18:20:00
1474471506,09-21-2016,05:25:06,120.0,47.0,30.414,98.0,157.24,18.73,06:11:00,18:13:00
1474471203,09-21-2016,05:20:03,124.0,47.0,30.382,98.0,143.45,33.7,06:11:00,18:20:00
1474470905,09-21-2016,05:15:05,121.0,47.0,30.241,97.0,139.12,6.75,06:11:00,18:20:00
1474470607,09-21-2016,05:10:07,289.58,46.0,30.319,96.0,165.25,18.73,06:11:00,18:20:00
1474470305,09-21-2016,05:05:05,123.0,46.0,30.42280884353741,94.0,136.36,45.0,06:11:00,18:20:00
1474470003,09-21-2016,05:00:03,123.0,54.4,30.411,94.0,187.76,33.7,06:11:00,18:20:00
1474469704,09-21-2016,04:55:04,121.0,46.0,30.33,95.0,166.49,6.75,06:11:00,18:13:00
1474469402,09-21-2016,04:50:02,125.0,46.0,30.31,95.0,140.7,9.0,06:11:00,18:20:00
1474469105,09-21-2016,04:45:05,120.0,46.0,30.377,94.0,160.6,45.0,06:11:00,18:20:00
1474468805,09-21-2016,04:40:05,124.0,46.0,30.333,92.0,148.74,7.87,06:11:00,18:13:00
1474468507,09-21-2016,04:35:07,122.0,46.0,30.401,90.0,172.24,7.87,06:11:00,18:20:00
1474468205,09-21-2016,04:30:05,125.0,45.0,30.401,88.0,138.52,12.37,06:11:00,18:20:00
1474467904,09-21-2016,04:25:04,120.0,45.0,30.385,85.0,144.88,11.25,06:11:00,18:20:00
1474467605,09-21-2016,04:20:05,121.0,45.0,30.455,84.0,172.54,5.62,06:11:00,18:20:00
1474467304,09-21-2016,04:15:04,125.0,45.0,30.444,84.0,146.45,5.62,06:11:00,18:20:00
1474467004,09-21-2016,04:10:04,123.0,45.0,30.42280884353741,82.0,157.61,45.0,06:11:00,18:20:00
1474466704,09-21-2016,04:05:04,289.58,45.0,30.293,79.0,144.69,5.62,06:11:00,18:20:00
1474466405,09-21-2016,04:00:05,123.0,45.0,30.436,79.0,169.06,18.73,06:11:00,18:20:00
1474466105,09-21-2016,03:55:05,121.0,45.0,30.42280884353741,80.0,160.5,7.87,06:11:00,18:20:00
1474465803,09-21-2016,03:50:03,289.58,45.0,30.258,84.0,132.85,6.75,06:11:00,18:20:00
1474465513,09-21-2016,03:45:13,289.58,45.0,30.33,90.0,160.58,6.75,06:11:00,18:20:00
1474465204,09-21-2016,03:40:04,118.0,45.0,30.315,92.0,172.86,7.87,06:11:00,18:20:00
1474464906,09-21-2016,03:35:06,119.0,45.0,30.39,92.0,167.58,6.75,06:11:00,18:20:00
1474464606,09-21-2016,03:30:06,119.0,45.0,30.35,90.0,139.29,10.12,06:11:00,18:20:00
1474464307,09-21-2016,03:25:07,120.0,45.0,30.303,91.0,172.1,7.87,06:11:00,18:20:00
1474464004,09-21-2016,03:20:04,124.0,45.0,30.393,92.0,110.13,7.87,06:11:00,18:20:00
1474463709,09-21-2016,03:15:09,121.0,44.0,30.333,90.0,151.24,9.0,06:11:00,18:20:00
1474463405,09-21-2016,03:10:05,122.0,44.0,30.399,68.8,194.43,45.0,06:11:00,18:20:00
1474463105,09-21-2016,03:05:05,120.0,44.0,30.351,88.0,173.94,5.62,06:11:00,18:20:00
1474462805,09-21-2016,03:00:05,289.58,44.0,30.333,85.0,155.71,45.0,06:11:00,18:13:00
1474462503,09-21-2016,02:55:03,119.0,44.0,30.405,68.8,169.32,5.62,06:11:00,18:20:00
1474462202,09-21-2016,02:50:02,123.0,44.0,30.447,87.0,124.7,5.62,06:11:00,18:20:00
1474461904,09-21-2016,02:45:04,123.0,44.0,30.354,68.8,147.21,18.73,06:11:00,18:20:00
1474461605,09-21-2016,02:40:05,118.0,54.4,30.369,80.0,132.75,5.62,06:11:00,18:20:00
1474461303,09-21-2016,02:35:03,124.0,43.0,30.306,78.0,137.71,18.73,06:11:00,18:20:00
1474461007,09-21-2016,02:30:07,121.0,43.0,30.315,77.0,153.82,5.62,06:11:00,18:20:00
1474460713,09-21-2016,02:25:13,289.58,43.0,30.33,79.0,172.37,5.62,06:11:00,18:20:00
1474460404,09-21-2016,02:20:04,124.0,43.0,30.446,81.0,147.44,6.75,06:11:00,18:20:00
1474460105,09-21-2016,02:15:05,120.0,43.0,30.43,78.0,169.8,5.62,06:11:00,18:20:00
1474459805,09-21-2016,02:10:05,122.0,43.0,30.337,76.0,160.15,5.62,06:11:00,18:20:00
1474459503,09-21-2016,02:05:03,121.0,43.0,30.414,76.0,172.86,45.0,06:11:00,18:20:00
1474459204,09-21-2016,02:00:04,120.0,44.0,30.359,74.0,160.88,45.0,06:11:00,18:20:00
1474458905,09-21-2016,01:55:05,122.0,44.0,30.395,70.0,163.38,5.62,06:11:00,18:20:00
1474458605,09-21-2016,01:50:05,124.0,44.0,30.406,70.0,156.99,45.0,06:11:00,18:20:00
1474458304,09-21-2016,01:45:04,123.0,44.0,30.297,72.0,150.52,22.5,06:11:00,18:13:00
1474458004,09-21-2016,01:40:04,123.0,54.4,30.42280884353741,73.0,149.46,11.2,06:11:00,18:20:00
1474457705,09-21-2016,01:35:05,120.0,54.4,30.374,73.0,151.05,45.0,06:11:00,18:20:00
1474457405,09-21-2016,01:30:05,121.0,45.0,30.395,73.0,159.07,33.7,06:11:00,18:20:00
1474457103,09-21-2016,01:25:03,122.0,45.0,30.387,68.8,177.7,45.0,06:11:00,18:20:00
1474456805,09-21-2016,01:20:05,122.0,46.0,30.49,77.0,162.14,18.73,06:11:00,18:20:00
1474456505,09-21-2016,01:15:05,123.0,46.0,30.385,80.0,157.08,33.7,06:11:00,18:20:00
1474456205,09-21-2016,01:10:05,121.0,46.0,30.317,82.0,136.73,45.0,06:11:00,18:20:00
1474455904,09-21-2016,01:05:04,124.0,46.0,30.405,93.0,129.41,33.7,06:11:00,18:20:00
1474455604,09-21-2016,01:00:04,122.0,54.4,30.307,68.8,111.09,45.0,06:11:00,18:20:00
1474455305,09-21-2016,00:55:05,121.0,47.0,30.355,10.1,147.78,18.73,06:11:00,18:20:00
1474454705,09-21-2016,00:45:05,120.0,47.0,30.438,10.1,129.19,33.7,06:11:00,18:20:00
1474454406,09-21-2016,00:40:06,289.58,47.0,30.418,10.1,135.7,5.62,06:11:00,18:20:00
1474454109,09-21-2016,00:35:09,124.0,48.0,30.411,10.1,154.86,22.5,06:11:00,18:20:00
1474453803,09-21-2016,00:30:03,126.0,48.0,30.399,10.1,112.53,18.73,06:11:00,18:20:00
1474453503,09-21-2016,00:25:03,121.0,48.0,30.554,10.1,35.09,45.0,06:11:00,18:20:00
1474453203,09-21-2016,00:20:03,289.58,47.0,30.389,10.1,102.14,18.73,06:11:00,18:20:00
1474452607,09-21-2016,00:10:07,122.0,54.4,30.418,10.1,154.35,33.7,06:11:00,18:20:00
1474452319,09-21-2016,00:05:19,289.58,48.0,30.475,10.1,164.01,45.0,06:11:00,18:20:00
1474452005,09-21-2016,00:00:05,120.0,54.4,30.467,10.1,150.08,45.0,06:11:00,18:20:00
1474451706,09-20-2016,23:55:06,120.0,49.0,30.497,10.1,108.35,33.7,06:11:00,18:21:00
1474451406,09-20-2016,23:50:06,122.0,49.0,30.354,10.1,142.48,7.87,06:11:00,18:21:00
1474451109,09-20-2016,23:45:09,124.0,49.0,30.452,10.1,75.25,22.5,06:11:00,18:21:00
1474450802,09-20-2016,23:40:02,126.0,49.0,30.451,10.1,82.03,33.7,06:11:00,18:21:00
1474450504,09-20-2016,23:35:04,124.0,49.0,30.388,10.1,108.28,33.7,06:11:00,18:13:00
1474450207,09-20-2016,23:30:07,119.0,49.0,30.457,10.1,79.03,33.7,06:11:00,18:21:00
1474449905,09-20-2016,23:25:05,124.0,49.0,30.472,10.1,90.41,11.2,06:11:00,18:21:00
1474449604,09-20-2016,23:20:04,123.0,49.0,30.388,10.1,81.61,5.62,06:11:00,18:21:00
1474449303,09-20-2016,23:15:03,122.0,54.4,30.429,100.0,126.03,45.0,06:11:00,18:21:00
1474449007,09-20-2016,23:10:07,124.0,49.0,30.348,100.0,148.53,11.2,06:11:00,18:21:00
1474448703,09-20-2016,23:05:03,127.0,49.0,30.392,100.0,67.13,22.5,06:11:00,18:21:00
1474448403,09-20-2016,23:00:03,289.58,50.0,30.415,100.0,57.52,22.5,06:11:00,18:21:00
1474448103,09-20-2016,22:55:03,121.0,50.0,30.439,100.0,113.12,11.2,06:11:00,18:21:00
1474447808,09-20-2016,22:50:08,123.0,50.0,30.511,100.0,137.88,11.2,06:11:00,18:21:00
1474447505,09-20-2016,22:45:05,120.0,50.0,30.348,100.0,107.54,22.5,06:11:00,18:21:00
1474447203,09-20-2016,22:40:03,124.0,50.0,30.476,100.0,91.16,33.7,06:11:00,18:21:00
1474446905,09-20-2016,22:35:05,289.58,50.0,30.413,100.0,131.25,6.75,06:11:00,18:21:00
1474446619,09-20-2016,22:30:19,289.58,50.0,30.349,100.0,148.07,33.7,06:11:00,18:21:00
1474446305,09-20-2016,22:25:05,119.0,50.0,30.392,100.0,181.98,5.62,06:11:00,18:21:00
1474446009,09-20-2016,22:20:09,123.0,50.0,30.348,100.0,103.7,11.2,06:11:00,18:21:00
1474445704,09-20-2016,22:15:04,123.0,50.0,30.467,100.0,143.44,7.87,06:11:00,18:21:00
1474445405,09-20-2016,22:10:05,124.0,50.0,30.385,100.0,112.54,45.0,06:11:00,18:21:00
1474445104,09-20-2016,22:05:04,123.0,50.0,30.455,100.0,119.64,22.5,06:11:00,18:13:00
1474444804,09-20-2016,22:00:04,124.0,50.0,30.389,100.0,133.19,5.62,06:11:00,18:21:00
1474444503,09-20-2016,21:55:03,123.0,50.0,30.452,100.0,114.71,18.73,06:11:00,18:21:00
1474444204,09-20-2016,21:50:04,123.0,50.0,30.41,100.0,132.83,45.0,06:11:00,18:21:00
1474443904,09-20-2016,21:45:04,125.0,50.0,30.341,100.0,127.0,5.62,06:11:00,18:21:00
1474443608,09-20-2016,21:40:08,123.0,50.0,30.377,68.8,144.84,22.5,06:11:00,18:21:00
1474443304,09-20-2016,21:35:04,124.0,50.0,30.397,100.0,161.8,6.75,06:11:00,18:13:00
1474443006,09-20-2016,21:30:06,123.0,50.0,30.367,68.8,146.62,33.7,06:11:00,18:21:00
1474442704,09-20-2016,21:25:04,289.58,50.0,30.358,99.0,120.88,7.87,06:11:00,18:21:00
1474442407,09-20-2016,21:20:07,123.0,50.0,30.481,99.0,154.51,33.7,06:11:00,18:21:00
1474442106,09-20-2016,21:15:06,124.0,50.0,30.39,99.0,136.24,33.7,06:11:00,18:21:00
1474441805,09-20-2016,21:10:05,122.0,50.0,30.429,99.0,69.83,22.5,06:11:00,18:21:00
1474441504,09-20-2016,21:05:04,122.0,50.0,30.386,98.0,138.15,33.7,06:11:00,18:21:00
1474441205,09-20-2016,21:00:05,127.0,54.4,30.437,99.0,125.42,5.62,06:11:00,18:21:00
1474440904,09-20-2016,20:55:04,289.58,49.0,30.478,99.0,125.94,45.0,06:11:00,18:21:00
1474440603,09-20-2016,20:50:03,123.0,48.0,30.374,99.0,170.03,18.73,06:11:00,18:21:00
1474440305,09-20-2016,20:45:05,120.0,48.0,30.335,100.0,108.94,33.7,06:11:00,18:13:00
1474440009,09-20-2016,20:40:09,121.0,48.0,30.397,10.1,150.82,33.7,06:11:00,18:13:00
1474439704,09-20-2016,20:35:04,123.0,49.0,30.39,10.1,146.55,6.75,06:11:00,18:21:00
1474439405,09-20-2016,20:30:05,122.0,49.0,30.425,10.1,140.39,6.75,06:11:00,18:21:00
1474439103,09-20-2016,20:25:03,289.58,49.0,30.367,10.1,67.84,33.7,06:11:00,18:21:00
1474438805,09-20-2016,20:20:05,127.0,49.0,30.522,10.1,74.91,33.7,06:11:00,18:21:00
1474438503,09-20-2016,20:15:03,125.0,50.0,30.356,10.1,79.33,45.0,06:11:00,18:21:00
1474438203,09-20-2016,20:10:03,124.0,50.0,30.368,68.8,161.93,22.5,06:11:00,18:21:00
1474437905,09-20-2016,20:05:05,123.0,50.0,30.47,10.1,99.63,45.0,06:11:00,18:21:00
1474437605,09-20-2016,20:00:05,123.0,54.4,30.379,10.1,17.74,7.87,06:11:00,18:13:00
1474437308,09-20-2016,19:55:08,122.0,50.0,30.46,10.1,55.65,5.62,06:11:00,18:21:00
1474437005,09-20-2016,19:50:05,120.0,50.0,30.288,10.1,95.46,11.2,06:11:00,18:21:00
1474436704,09-20-2016,19:45:04,125.0,50.0,30.424,68.8,30.31,5.62,06:11:00,18:21:00
1474436401,09-20-2016,19:40:01,120.0,50.0,30.366,10.1,102.21,45.0,06:11:00,18:21:00
1474436106,09-20-2016,19:35:06,124.0,54.4,30.313,10.1,56.35,33.7,06:11:00,18:21:00
1474435808,09-20-2016,19:30:08,122.0,51.0,30.458,68.8,29.77,5.62,06:11:00,18:21:00
1474435509,09-20-2016,19:25:09,125.0,51.0,30.417,10.1,26.08,33.7,06:11:00,18:21:00
