UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1474504522,2016-09-21,14:35:22,438.95,59.0,30.31629816282551,80.0,50.64,2.25,06:11:00,18:20:00
1474504222,2016-09-21,14:30:22,277.5,59.0,30.371371814635435,,33.68,11.25,06:11:00,18:20:00
1474503619,21/09/2016,14:20:19,989.29,60.0,30.412738948787435,,1.75,4.5,06:11:00,18:20:00
1474503320,2016-09-21,14:15:20,870.55,,,80.0,48.47,11.25,06:11:00,18:20:00
1474503022,2016-09-21,14:10:22,955.95,60.0,30.31481555614247,82.0,56.06,7.87,06:11:00,18:13:00
1474502724,21/09/2016,14:05:24,785.34,60.0,30.23338326291745,83.0,1.13,7.87,06:11:00,18:13:00
1474502421,2016-09-21,14:00:21,8043.3,60.0,30.466012226870284,85.0,45.34,6.75,06:11:00,18:20:00
1474502119,2016-09-21,13:55:19,627.61,60.0,30.375376911781817,,1.1,7.87,06:11:00,18:20:00
1474501822,09-21-2016,13:50:22,841.76,60.0,30.366904643132635,80.0,3.23,6.75,06:11:00,18:20:00
1474501521,21/09/2016,13:45:21,942.18,60.0,30.45165892812126,,31.34,10.12,06:11:00,18:20:00
1474501219,09-21-2016,13:40:19,988.59,,30.41465224190352,,21.97,3.37,06:11:00,18:20:00
1474500918,2016-09-21,13:35:18,988.64,60.0,30.374093854459762,80.0,65.33,7.87,06:11:00,18:20:00
1474500619,09-21-2016,13:30:19,1038.66,60.0,30.37304724287704,80.0,36.89,9.0,06:11:00,18:20:00
1474500324,21/09/2016,13:25:24,1005.74,60.0,30.376401825951437,77.0,0.11,7.87,06:11:00,18:20:00
1474500024,09-21-2016,13:20:24,764.04,600.0,30.432275445315806,78.0,26.11,9.0,06:11:00,18:20:00
1474499721,09-21-2016,13:15:21,1017.85,60.0,30.38345528829214,78.0,0.11,7.87,06:11:00,18:20:00
1474499420,2016-09-21,13:10:20,1024.04,60.0,30.389608838739576,80.0,10.71,3.37,06:11:00,18:20:00
1474499123,09-21-2016,13:05:23,1031.69,60.0,30.444547122120586,79.0,32.01,10.12,06:11:00,18:20:00
1474498825,21/09/2016,13:00:25,1035.56,59.0,30.314930809333994,80.0,21.4,7.87,06:11:00,18:20:00
1474498522,21/09/2016,12:55:22,1042.73,59.0,30.417806984890433,81.0,30.1,7.87,06:11:00,18:20:00
1474498222,2016-09-21,12:50:22,1051.3,59.0,30.473448362407133,81.0,12.94,10.12,06:11:00,18:13:00
1474497920,09-21-2016,12:45:20,510.51,59.0,30.40665798070874,,351.92,5.62,06:11:00,18:20:00
1474497621,21/09/2016,12:40:21,1100.92,59.0,30.451788294527894,83.0,24.81,5.62,06:11:00,18:13:00
1474497322,2016-09-21,12:35:22,765.08,58.0,30.35752531873905,84.0,336.49,5.62,06:11:00,18:20:00
1474497021,09-21-2016,12:30:21,665.41,59.0,30.36865428162954,84.0,327.3,5.62,06:11:00,18:20:00
1474496720,09-21-2016,12:25:20,,59.0,30.367044179143804,83.0,107.91,3.37,06:11:00,18:20:00
1474496423,2016-09-21,12:20:23,378.54,58.0,30.39634428080212,85.0,53.97,5.62,06:11:00,18:20:00
1474496121,21/09/2016,12:15:21,940.75,57.0,30.413747072179813,87.0,359.65,6.75,06:11:00,18:20:00
1474495821,2016-09-21,12:10:21,934.38,57.0,30.378833699883224,90.0,43.83,9.0,06:11:00,18:20:00
1474495520,09-21-2016,12:05:20,568.17,580.0,30.358458900847925,89.0,13.01,4.5,06:11:00,18:20:00
1474495221,21/09/2016,12:00:21,,57.0,30.49493716991399,89.0,11.98,2.25,06:11:00,18:13:00
1474494923,09-21-2016,11:55:23,1262.87,58.0,30.453825988042322,93.0,20.73,5.62,06:11:00,18:20:00
1474494618,09-21-2016,11:50:18,733.23,59.0,30.471982069072737,84.0,85.69,6.75,06:11:00,18:20:00
1474494323,09-21-2016,11:45:23,913.42,,30.412867922727223,,0.42,7.87,06:11:00,18:20:00
1474494021,2016-09-21,11:40:21,808.82,58.0,30.410250844835414,,31.13,9.0,06:11:00,18:20:00
1474493721,09-21-2016,11:35:21,929.28,58.0,30.41473544617446,85.0,35.43,11.25,06:11:00,18:20:00
1474493421,2016-09-21,11:30:21,792.79,58.0,30.43132825979662,860.0,144.5,12.37,06:11:00,18:20:00
1474493118,2016-09-21,11:25:18,516.86,59.0,30.406548820682087,86.0,287.64,6.75,06:11:00,18:20:00
1474492821,09-21-2016,11:20:21,12032.3,59.0,30.415739016219003,84.0,34.3,11.25,06:11:00,18:20:00
1474492520,09-21-2016,11:15:20,991.51,59.0,30.38895140189897,82.0,214.18,2.25,06:11:00,18:20:00
1474492224,2016-09-21,11:10:24,1076.8,59.0,30.41249197505177,79.0,319.03,5.62,06:11:00,18:13:00
1474491921,2016-09-21,11:05:21,1026.84,59.0,30.472552304682786,82.0,15.05,10.12,06:11:00,18:20:00
1474491304,21/09/2016,10:55:04,1030.37,58.0,30.405104497497536,84.0,48.57,12.37,06:11:00,18:20:00
1474491002,2016-09-21,10:50:02,613.26,58.0,30.343044360528758,85.0,103.07,5.62,06:11:00,18:20:00
1474490707,21/09/2016,10:45:07,916.01,58.0,30.424256075080464,84.0,48.4,9.0,06:11:00,18:20:00
1474490407,21/09/2016,10:40:07,1111.97,58.0,30.38880116105469,83.0,49.13,12.37,06:11:00,18:20:00
1474490108,2016-09-21,10:35:08,1004.93,58.0,30.552128407236967,86.0,48.21,4.5,06:11:00,18:20:00
1474489802,21/09/2016,10:30:02,525.08,58.0,30.47572500704731,86.0,36.56,6.75,06:11:00,18:13:00
1474489507,2016-09-21,10:25:07,962.54,58.0,30.346887014397428,86.0,64.85,6.75,06:11:00,18:20:00
1474489202,21/09/2016,10:20:02,,58.0,30.500640737330897,84.0,35.98,10.12,06:11:00,18:20:00
1474488917,09-21-2016,10:15:17,960.47,58.0,30.494650363819318,,110.83,9.0,06:11:00,18:20:00
1474488608,21/09/2016,10:10:08,902.96,,30.419123538467108,84.0,41.89,6.75,06:11:00,18:20:00
1474488005,21/09/2016,10:00:05,869.13,57.0,30.40289753507487,84.0,59.41,10.12,06:11:00,18:20:00
1474487705,09-21-2016,09:55:05,8598.300000000001,57.0,30.431731306772623,86.0,48.3,4.5,06:11:00,18:20:00
1474487403,2016-09-21,09:50:03,851.04,570.0,30.38216928065041,87.0,26.37,3.37,06:11:00,18:20:00
1474487104,09-21-2016,09:45:04,837.37,57.0,30.44867935494135,87.0,0.11,4.5,06:11:00,18:20:00
1474486805,21/09/2016,09:40:05,628.18,57.0,30.456897365825704,88.0,221.06,3.37,06:11:00,18:20:00
1474486505,2016-09-21,09:35:05,,56.0,30.39679163785582,88.0,75.26,3.37,06:11:00,18:20:00
1474486206,09-21-2016,09:30:06,798.44,,30.379984544628957,89.0,313.97,7.87,06:11:00,18:20:00
1474485903,09-21-2016,09:25:03,516.63,56.0,30.39695628154717,90.0,80.47,2.25,06:11:00,18:20:00
1474485608,21/09/2016,09:20:08,796.21,56.0,30.3854593115822,88.0,32.81,4.5,06:11:00,18:20:00
1474485307,09-21-2016,09:15:07,731.54,,30.36846409548667,880.0,49.44,3.37,06:11:00,18:20:00
1474485003,2016-09-21,09:10:03,714.72,56.0,30.380795006737166,89.0,74.46,9.0,06:11:00,18:20:00
1474484704,2016-09-21,09:05:04,616.52,55.0,30.421845978142933,90.0,52.84,6.75,06:11:00,18:13:00
1474484404,21/09/2016,09:00:04,502.09,55.0,30.41537690955026,90.0,105.53,7.87,06:11:00,18:20:00
1474484104,09-21-2016,08:55:04,654.18,55.0,30.432035839504803,,7.37,4.5,06:11:00,18:13:00
1474483803,2016-09-21,08:50:03,,55.0,30.373114637851867,92.0,55.55,1.12,06:11:00,18:20:00
1474483505,21/09/2016,08:45:05,,55.0,30.423455426060748,92.0,44.31,4.5,06:11:00,18:20:00
1474483204,09-21-2016,08:40:04,406.39,55.0,30.382585029470295,90.0,336.6,6.75,06:11:00,18:20:00
1474482903,21/09/2016,08:35:03,,55.0,30.429234440977282,90.0,1.27,5.62,06:11:00,18:20:00
1474482605,2016-09-21,08:30:05,572.3,55.0,30.49104538414173,90.0,18.82,7.87,06:11:00,18:20:00
1474482304,21/09/2016,08:25:04,542.18,54.0,30.413903108589334,91.0,92.25,3.37,06:11:00,18:20:00
1474482004,2016-09-21,08:20:04,521.7,54.0,30.475315099156827,94.0,65.83,10.12,06:11:00,18:20:00
1474481707,09-21-2016,08:15:07,470.13,54.0,30.444846073559944,92.0,61.29,4.5,06:11:00,18:20:00
1474481403,2016-09-21,08:10:03,374.15,55.0,30.40422032496693,92.0,39.31,5.62,06:11:00,18:20:00
1474481106,21/09/2016,08:05:06,458.2,56.0,,91.0,351.8,2.25,06:11:00,18:13:00
1474480806,2016-09-21,08:00:06,441.81,56.0,30.48991133989876,,50.76,3.37,06:11:00,18:20:00
1474480507,2016-09-21,07:55:07,420.73,55.0,30.362825704085942,890.0,84.26,4.5,06:11:00,18:20:00
1474480204,09-21-2016,07:50:04,398.93,55.0,30.497598349368833,90.0,115.26,5.62,06:11:00,18:20:00
1474479903,2016-09-21,07:45:03,,,30.400549968703878,92.0,132.97,2.25,06:11:00,18:20:00
1474479603,2016-09-21,07:40:03,,53.0,30.43830186995335,92.0,66.4,3.37,06:11:00,18:20:00
1474479304,2016-09-21,07:35:04,332.92,53.0,30.393281913956805,94.0,83.04,1.12,06:11:00,18:20:00
1474479008,2016-09-21,07:30:08,308.58,52.0,30.331436520156238,96.0,112.5,2.25,06:11:00,18:20:00
1474478705,2016-09-21,07:25:05,277.96,510.0,30.433284767994635,97.0,126.1,7.87,06:11:00,18:13:00
1474478405,2016-09-21,07:20:05,247.04,51.0,30.264334302537858,,122.7,7.87,06:11:00,18:20:00
1474478103,21/09/2016,07:15:03,217.98,,30.39867995647168,100.0,98.25,7.87,06:11:00,18:20:00
1474477807,2016-09-21,07:10:07,190.77,49.0,30.334809944788017,,136.84,7.87,06:11:00,18:20:00
1474477506,09-21-2016,07:05:06,151.48,48.0,30.46562468988613,100.0,98.29,6.75,06:11:00,18:20:00
1474477204,2016-09-21,07:00:04,20.2,47.0,30.49156598832293,100.0,156.71,2.25,06:11:00,18:20:00
1474476905,09-21-2016,06:55:05,19.0,47.0,30.40244566775991,100.0,151.65,2.25,06:11:00,18:20:00
1474476608,09-21-2016,06:50:08,18.19,47.0,30.37739852964107,100.0,150.01,2.25,06:11:00,18:20:00
1474476303,21/09/2016,06:45:03,,47.0,30.378324173447858,,135.45,4.5,06:11:00,18:20:00
1474476004,21/09/2016,06:40:04,16.17,,30.377274567285202,100.0,178.83,5.62,06:11:00,18:20:00
1474475702,2016-09-21,06:35:02,14.9,,30.345468503458438,100.0,146.94,9.0,06:11:00,18:20:00
1474475409,09-21-2016,06:30:09,,46.0,30.36694644002922,100.0,142.19,5.62,06:11:00,18:20:00
1474475104,09-21-2016,06:25:04,16.07,46.0,30.40812984307677,100.0,151.41,6.75,06:11:00,18:20:00
1474474803,21/09/2016,06:20:03,11.49,46.0,30.40062940355747,100.0,169.46,9.0,06:11:00,18:20:00
1474474503,2016-09-21,06:15:03,7.69,46.0,30.419323849344348,100.0,124.66,2.25,06:11:00,18:20:00
1474474205,09-21-2016,06:10:05,5.52,46.0,30.358663379323527,100.0,140.85,5.62,06:11:00,18:20:00
1474473906,2016-09-21,06:05:06,3.39,46.0,30.418133680954536,100.0,166.8,5.62,06:11:00,18:20:00
1474473607,09-21-2016,06:00:07,1.79,46.0,30.299537252893366,100.0,158.78,6.75,06:11:00,18:20:00
1474473303,09-21-2016,05:55:03,1.24,46.0,30.322957541128964,100.0,162.04,6.75,06:11:00,18:20:00
1474473003,21/09/2016,05:50:03,,46.0,30.43256082393379,99.0,141.79,7.87,06:11:00,18:20:00
1474472707,21/09/2016,05:45:07,1.23,46.0,30.326152149459617,99.0,163.62,6.75,06:11:00,18:20:00
1474472402,2016-09-21,05:40:02,1.21,460.0,30.332237927157678,99.0,176.75,6.75,06:11:00,18:20:00
1474472103,09-21-2016,05:35:03,1.21,46.0,30.39613700117191,98.0,136.0,6.75,06:11:00,18:20:00
1474471804,2016-09-21,05:30:04,1.22,46.0,30.424838787377833,98.0,169.82,6.75,06:11:00,18:20:00
1474471506,09-21-2016,05:25:06,1.2,47.0,30.41407294812347,98.0,157.24,,06:11:00,18:13:00
1474471203,21/09/2016,05:20:03,1.24,47.0,30.382455218896233,98.0,143.45,3.37,06:11:00,18:20:00
1474470905,21/09/2016,05:15:05,1.21,47.0,30.24143769775104,97.0,139.12,6.75,06:11:00,18:20:00
1474470607,21/09/2016,05:10:07,,46.0,30.318764150875165,96.0,165.25,,06:11:00,18:20:00
1474470305,21/09/2016,05:05:05,1.23,460.0,,94.0,136.36,4.5,06:11:00,18:20:00
1474470003,09-21-2016,05:00:03,1.23,,30.41057357445303,94.0,187.76,3.37,06:11:00,18:20:00
1474469704,09-21-2016,04:55:04,1.21,46.0,30.329909056964084,95.0,166.49,6.75,06:11:00,18:13:00
1474469402,21/09/2016,04:50:02,1.25,46.0,30.310352193852644,950.0,140.7,9.0,06:11:00,18:20:00
1474469105,09-21-2016,04:45:05,1.2,46.0,30.376928914116768,94.0,160.6,4.5,06:11:00,18:20:00
1474468805,09-21-2016,04:40:05,1.24,46.0,30.332606568934455,92.0,148.74,7.87,06:11:00,18:13:00
1474468507,09-21-2016,04:35:07,1.22,46.0,30.401176607483045,90.0,172.24,7.87,06:11:00,18:20:00
1474468205,09-21-2016,04:30:05,1.25,45.0,30.400764005828695,88.0,138.52,12.37,06:11:00,18:20:00
1474467904,2016-09-21,04:25:04,1.2,45.0,30.38476748873468,85.0,144.88,11.25,06:11:00,18:20:00
1474467605,21/09/2016,04:20:05,1.21,45.0,30.455051037226276,84.0,172.54,5.62,06:11:00,18:20:00
1474467304,21/09/2016,04:15:04,1.25,45.0,30.44403743760522,84.0,146.45,5.62,06:11:00,18:20:00
1474467004,2016-09-21,04:10:04,1.23,45.0,,82.0,157.61,4.5,06:11:00,18:20:00
1474466704,21/09/2016,04:05:04,,45.0,30.29266245945921,79.0,144.69,5.62,06:11:00,18:20:00
1474466405,09-21-2016,04:00:05,1.23,45.0,30.43572152319839,79.0,169.06,,06:11:00,18:20:00
1474466105,2016-09-21,03:55:05,1.21,45.0,,80.0,160.5,7.87,06:11:00,18:20:00
1474465803,2016-09-21,03:50:03,,45.0,30.25780888676581,84.0,132.85,6.75,06:11:00,18:20:00
1474465513,09-21-2016,03:45:13,,45.0,30.330079466700614,90.0,160.58,6.75,06:11:00,18:20:00
1474465204,2016-09-21,03:40:04,1.18,450.0,30.3150387244457,92.0,172.86,7.87,06:11:00,18:20:00
1474464906,2016-09-21,03:35:06,1.19,45.0,30.390441409637575,92.0,167.58,6.75,06:11:00,18:20:00
1474464606,09-21-2016,03:30:06,1.19,45.0,30.350451531949673,90.0,139.29,10.12,06:11:00,18:20:00
1474464307,21/09/2016,03:25:07,1.2,45.0,30.302922380283032,91.0,172.1,7.87,06:11:00,18:20:00
1474464004,2016-09-21,03:20:04,1.24,450.0,30.392798794296386,92.0,110.13,7.87,06:11:00,18:20:00
1474463709,21/09/2016,03:15:09,1.21,44.0,30.333197885244633,90.0,151.24,9.0,06:11:00,18:20:00
1474463405,21/09/2016,03:10:05,1.22,44.0,30.39898450337612,,194.43,4.5,06:11:00,18:20:00
1474463105,21/09/2016,03:05:05,1.2,44.0,30.35124972091381,88.0,173.94,5.62,06:11:00,18:20:00
1474462805,21/09/2016,03:00:05,,44.0,30.3330201219031,85.0,155.71,4.5,06:11:00,18:13:00
1474462503,21/09/2016,02:55:03,1.19,440.0,30.404538093679705,,169.32,5.62,06:11:00,18:20:00
1474462202,2016-09-21,02:50:02,1.23,44.0,30.446963113042408,87.0,124.7,5.62,06:11:00,18:20:00
1474461904,21/09/2016,02:45:04,1.23,44.0,30.353551053762924,,147.21,,06:11:00,18:20:00
1474461605,09-21-2016,02:40:05,1.18,,30.369257037094314,80.0,132.75,5.62,06:11:00,18:20:00
1474461303,2016-09-21,02:35:03,1.24,43.0,30.305610377018738,78.0,137.71,,06:11:00,18:20:00
1474461007,21/09/2016,02:30:07,1.21,43.0,30.314805156933584,77.0,153.82,5.62,06:11:00,18:20:00
1474460713,2016-09-21,02:25:13,,43.0,30.330080367619153,79.0,172.37,5.62,06:11:00,18:20:00
1474460404,09-21-2016,02:20:04,1.24,43.0,30.44600749425715,81.0,147.44,6.75,06:11:00,18:20:00
1474460105,09-21-2016,02:15:05,1.2,43.0,30.429651700432256,78.0,169.8,5.62,06:11:00,18:20:00
1474459805,2016-09-21,02:10:05,1.22,43.0,30.33659511296354,76.0,160.15,5.62,06:11:00,18:20:00
1474459503,2016-09-21,02:05:03,1.21,43.0,30.413908429796443,76.0,172.86,4.5,06:11:00,18:20:00
1474459204,09-21-2016,02:00:04,1.2,44.0,30.359014719792075,74.0,160.88,4.5,06:11:00,18:20:00
1474458905,09-21-2016,01:55:05,1.22,44.0,30.395242243391532,70.0,163.38,5.62,06:11:00,18:20:00
1474458605,21/09/2016,01:50:05,1.24,44.0,30.40570860005771,70.0,156.99,4.5,06:11:00,18:20:00
1474458304,21/09/2016,01:45:04,1.23,44.0,30.297342074099365,72.0,150.52,2.25,06:11:00,18:13:00
1474458004,21/09/2016,01:40:04,1.23,,,73.0,149.46,1.12,06:11:00,18:20:00
1474457705,2016-09-21,01:35:05,1.2,,30.373599778223266,73.0,151.05,4.5,06:11:00,18:20:00
1474457405,21/09/2016,01:30:05,1.21,45.0,30.39461070562287,73.0,159.07,3.37,06:11:00,18:20:00
1474457103,09-21-2016,01:25:03,1.22,45.0,30.386856807546113,,177.7,4.5,06:11:00,18:20:00
1474456805,21/09/2016,01:20:05,1.22,46.0,30.489827877394838,77.0,162.14,,06:11:00,18:20:00
1474456505,2016-09-21,01:15:05,1.23,46.0,30.384829829332435,80.0,157.08,3.37,06:11:00,18:20:00
1474456205,09-21-2016,01:10:05,1.21,46.0,30.31705697846445,820.0,136.73,4.5,06:11:00,18:20:00
1474455904,2016-09-21,01:05:04,1.24,46.0,30.404622137131874,93.0,129.41,3.37,06:11:00,18:20:00
1474455604,21/09/2016,01:00:04,1.22,,30.30746938814511,,111.09,4.5,06:11:00,18:20:00
1474455305,21/09/2016,00:55:05,1.21,47.0,30.35484556036993,101.0,147.78,,06:11:00,18:20:00
1474454705,09-21-2016,00:45:05,1.2,47.0,30.437887312974215,101.0,129.19,3.37,06:11:00,18:20:00
1474454406,21/09/2016,00:40:06,,47.0,30.41760563597333,101.0,135.7,5.62,06:11:00,18:20:00
1474454109,09-21-2016,00:35:09,1.24,48.0,30.411378090699582,101.0,154.86,2.25,06:11:00,18:20:00
1474453803,21/09/2016,00:30:03,1.26,48.0,30.399092870825875,101.0,112.53,,06:11:00,18:20:00
1474453503,2016-09-21,00:25:03,1.21,48.0,30.553655490730446,101.0,35.09,4.5,06:11:00,18:20:00
1474453203,21/09/2016,00:20:03,,47.0,30.38853992462488,101.0,102.14,,06:11:00,18:20:00
1474452607,21/09/2016,00:10:07,1.22,,30.417922425022077,101.0,154.35,3.37,06:11:00,18:20:00
1474452319,21/09/2016,00:05:19,,48.0,30.475295063215736,101.0,164.01,4.5,06:11:00,18:20:00
1474452005,21/09/2016,00:00:05,1.2,,30.466542932495692,101.0,150.08,4.5,06:11:00,18:20:00
1474451706,20/09/2016,23:55:06,1.2,49.0,30.4971402838466,101.0,108.35,3.37,06:11:00,18:21:00
1474451406,2016-09-20,23:50:06,1.22,49.0,30.353905660608188,101.0,142.48,7.87,06:11:00,18:21:00
1474451109,20/09/2016,23:45:09,1.24,49.0,30.451931370018446,101.0,75.25,2.25,06:11:00,18:21:00
1474450802,2016-09-20,23:40:02,1.26,49.0,30.450965080915807,101.0,82.03,3.37,06:11:00,18:21:00
1474450504,2016-09-20,23:35:04,1.24,49.0,30.38800670657779,101.0,108.28,3.37,06:11:00,18:13:00
1474450207,09-20-2016,23:30:07,1.19,49.0,30.45704096481447,101.0,79.03,3.37,06:11:00,18:21:00
1474449905,09-20-2016,23:25:05,1.24,49.0,30.4720007290775,101.0,90.41,1.12,06:11:00,18:21:00
1474449604,2016-09-20,23:20:04,1.23,49.0,30.38754564875333,101.0,81.61,5.62,06:11:00,18:21:00
1474449303,20/09/2016,23:15:03,1.22,,30.42854388467375,100.0,126.03,4.5,06:11:00,18:21:00
1474449007,20/09/2016,23:10:07,12.4,49.0,30.347607654281916,100.0,148.53,1.12,06:11:00,18:21:00
1474448703,2016-09-20,23:05:03,1.27,490.0,30.392323417809713,100.0,67.13,2.25,06:11:00,18:21:00
1474448403,2016-09-20,23:00:03,,50.0,30.415289069441297,100.0,57.52,2.25,06:11:00,18:21:00
1474448103,2016-09-20,22:55:03,1.21,50.0,30.43869574115704,100.0,113.12,1.12,06:11:00,18:21:00
1474447808,09-20-2016,22:50:08,1.23,50.0,30.51088345787143,100.0,137.88,1.12,06:11:00,18:21:00
1474447505,09-20-2016,22:45:05,1.2,50.0,30.347992307938718,100.0,107.54,2.25,06:11:00,18:21:00
1474447203,20/09/2016,22:40:03,1.24,50.0,30.475849489600925,100.0,91.16,3.37,06:11:00,18:21:00
1474446905,2016-09-20,22:35:05,,50.0,30.412941824050193,100.0,131.25,6.75,06:11:00,18:21:00
1474446619,20/09/2016,22:30:19,,50.0,30.348840817932174,100.0,148.07,3.37,06:11:00,18:21:00
1474446305,20/09/2016,22:25:05,1.19,50.0,30.391932090193723,100.0,181.98,5.62,06:11:00,18:21:00
1474446009,20/09/2016,22:20:09,1.23,50.0,30.347857885835708,100.0,103.7,1.12,06:11:00,18:21:00
1474445704,09-20-2016,22:15:04,1.23,50.0,30.46651385125745,100.0,143.44,7.87,06:11:00,18:21:00
1474445405,20/09/2016,22:10:05,1.24,50.0,30.38498653741731,100.0,112.54,4.5,06:11:00,18:21:00
1474445104,2016-09-20,22:05:04,1.23,50.0,30.45544682820189,100.0,119.64,2.25,06:11:00,18:13:00
1474444804,09-20-2016,22:00:04,1.24,50.0,30.389131404939892,100.0,133.19,5.62,06:11:00,18:21:00
1474444503,2016-09-20,21:55:03,1.23,50.0,30.452258602032327,100.0,114.71,,06:11:00,18:21:00
1474444204,20/09/2016,21:50:04,1.23,50.0,30.409566302358943,100.0,132.83,4.5,06:11:00,18:21:00
1474443904,2016-09-20,21:45:04,1.25,500.0,30.341200920676634,100.0,127.0,5.62,06:11:00,18:21:00
1474443608,20/09/2016,21:40:08,1.23,50.0,30.376661098799936,,144.84,2.25,06:11:00,18:21:00
1474443304,20/09/2016,21:35:04,1.24,50.0,30.397397452305174,100.0,161.8,6.75,06:11:00,18:13:00
1474443006,20/09/2016,21:30:06,1.23,50.0,30.367188313048352,,146.62,3.37,06:11:00,18:21:00
1474442704,20/09/2016,21:25:04,,50.0,30.357821702909046,99.0,120.88,7.87,06:11:00,18:21:00
1474442407,20/09/2016,21:20:07,1.23,50.0,30.48141299478228,99.0,154.51,3.37,06:11:00,18:21:00
1474442106,20/09/2016,21:15:06,1.24,50.0,30.39041466282838,99.0,136.24,3.37,06:11:00,18:21:00
1474441805,2016-09-20,21:10:05,1.22,50.0,30.42873726767307,99.0,69.83,2.25,06:11:00,18:21:00
1474441504,20/09/2016,21:05:04,1.22,50.0,30.38612050663191,98.0,138.15,3.37,06:11:00,18:21:00
1474441205,2016-09-20,21:00:05,1.27,,30.437365925217378,99.0,125.42,5.62,06:11:00,18:21:00
1474440904,2016-09-20,20:55:04,,49.0,30.47845591121243,99.0,125.94,4.5,06:11:00,18:21:00
1474440603,20/09/2016,20:50:03,1.23,48.0,30.374031480290324,99.0,170.03,,06:11:00,18:21:00
1474440305,20/09/2016,20:45:05,1.2,48.0,30.33546396425218,100.0,108.94,3.37,06:11:00,18:13:00
1474440009,2016-09-20,20:40:09,1.21,48.0,30.396672298049463,101.0,150.82,3.37,06:11:00,18:13:00
1474439704,20/09/2016,20:35:04,1.23,49.0,30.390187409680212,101.0,146.55,6.75,06:11:00,18:21:00
1474439405,20/09/2016,20:30:05,1.22,49.0,30.42499335530324,101.0,140.39,6.75,06:11:00,18:21:00
1474439103,20/09/2016,20:25:03,,49.0,30.36667969303589,101.0,67.84,3.37,06:11:00,18:21:00
1474438805,2016-09-20,20:20:05,1.27,49.0,30.521596828477715,101.0,74.91,3.37,06:11:00,18:21:00
1474438503,09-20-2016,20:15:03,1.25,50.0,30.356456500260876,101.0,79.33,4.5,06:11:00,18:21:00
1474438203,20/09/2016,20:10:03,1.24,50.0,30.36807689351982,,161.93,2.25,06:11:00,18:21:00
1474437905,2016-09-20,20:05:05,1.23,50.0,30.470019562734073,101.0,99.63,4.5,06:11:00,18:21:00
1474437605,2016-09-20,20:00:05,1.23,,30.378736407530543,101.0,17.74,7.87,06:11:00,18:13:00
1474437308,09-20-2016,19:55:08,12.2,50.0,30.460046241855135,101.0,55.65,5.62,06:11:00,18:21:00
1474437005,20/09/2016,19:50:05,1.2,50.0,30.288414313889707,101.0,95.46,1.12,06:11:00,18:21:00
1474436704,09-20-2016,19:45:04,1.25,50.0,30.42390838833368,,30.31,5.62,06:11:00,18:21:00
1474436401,09-20-2016,19:40:01,1.2,50.0,30.36612306502568,101.0,102.21,4.5,06:11:00,18:21:00
1474436106,09-20-2016,19:35:06,1.24,,30.31287778540339,101.0,56.35,3.37,06:11:00,18:21:00
1474435808,09-20-2016,19:30:08,12.2,51.0,30.45829110917064,,29.77,5.62,06:11:00,18:21:00
1474435509,2016-09-20,19:25:09,1.25,51.0,30.416960048057987,101.0,26.08,3.37,06:11:00,18:21:00
1474435205,2016-09-20,19:20:05,1.21,,30.388375945048082,101.0,80.65,3.37,06:11:00,18:21:00
1474434904,09-20-2016,19:15:04,1.24,51.0,30.376019384575454,101.0,75.22,5.62,06:11:00,18:21:00
1474434604,09-20-2016,19:10:04,1.2,51.0,30.35218538184223,101.0,68.76,3.37,06:11:00,18:21:00
1474434304,20/09/2016,19:05:04,1.21,51.0,30.300889202482857,101.0,82.89,3.37,06:11:00,18:21:00
1474434006,2016-09-20,19:00:06,1.22,51.0,30.37056415411164,101.0,93.17,2.25,06:11:00,18:21:00
1474433712,20/09/2016,18:55:12,1.23,51.0,30.458131764254183,101.0,115.62,3.37,06:11:00,18:21:00
1474433406,09-20-2016,18:50:06,1.21,51.0,30.26313755774797,101.0,116.11,2.25,06:11:00,18:21:00
1474433106,20/09/2016,18:45:06,1.23,51.0,30.41047008551934,101.0,120.8,3.37,06:11:00,18:21:00
1474432805,09-20-2016,18:40:05,1.23,50.0,30.354200365725656,101.0,124.25,3.37,06:11:00,18:21:00
1474432503,20/09/2016,18:35:03,,50.0,30.421662202363834,100.0,126.55,3.37,06:11:00,18:21:00
1474432205,09-20-2016,18:30:05,1.29,50.0,30.362643844893277,100.0,108.78,2.25,06:11:00,18:21:00
1474431902,2016-09-20,18:25:02,2.12,50.0,30.360444089537904,100.0,67.57,2.25,06:11:00,18:21:00
1474431606,20/09/2016,18:20:06,3.43,50.0,30.345010509609963,100.0,89.52,3.37,06:11:00,18:21:00
1474431302,2016-09-20,18:15:02,,50.0,30.36434482964625,1000.0,58.31,1.12,06:11:00,18:13:00
1474431004,2016-09-20,18:10:04,7.33,500.0,30.32601967087258,100.0,59.22,2.25,06:11:00,18:21:00
1474430705,20/09/2016,18:05:05,,50.0,30.36510447428228,,67.14,4.5,06:11:00,18:21:00
1474430406,09-20-2016,18:00:06,15.42,50.0,30.442050417213803,99.0,72.17,1.12,06:11:00,18:21:00
1474430107,2016-09-20,17:55:07,26.22,51.0,30.36834445423026,99.0,80.59,5.62,06:11:00,18:21:00
1474429808,20/09/2016,17:50:08,34.62,51.0,30.363300332525665,99.0,86.49,2.25,06:11:00,18:21:00
